trajectory_id,split
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_01-14-37__8,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_01-14-37__9,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_17-34-45__0,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_17-34-45__1,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_17-34-45__10,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_17-34-45__11,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_17-34-45__12,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_17-34-45__13,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_17-34-45__14,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_17-34-45__15,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_17-34-45__16,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_17-34-45__17,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_17-34-45__18,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_17-34-45__19,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_17-34-45__2,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_17-34-45__20,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_17-34-45__21,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_17-34-45__22,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_17-34-45__23,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_17-34-45__24,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_17-34-45__25,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_17-34-45__26,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_17-34-45__27,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_17-34-45__28,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_17-34-45__29,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_17-34-45__3,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_17-34-45__30,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_17-34-45__31,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_17-34-45__32,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_17-34-45__33,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_17-34-45__34,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_17-34-45__35,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_17-34-45__36,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_17-34-45__37,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_17-34-45__38,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_17-34-45__39,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_17-34-45__4,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_17-34-45__40,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_17-34-45__41,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_17-34-45__42,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_17-34-45__43,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_17-34-45__44,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_17-34-45__45,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_17-34-45__46,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_17-34-45__47,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_17-34-45__5,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_17-34-45__6,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_17-34-45__7,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_17-34-45__8,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_17-34-45__9,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_18-49-32__0,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_18-49-32__1,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_18-49-32__10,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_18-49-32__11,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_18-49-32__12,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_18-49-32__13,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_18-49-32__14,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_18-49-32__15,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_18-49-32__16,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_18-49-32__17,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_18-49-32__18,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_18-49-32__19,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_18-49-32__2,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_18-49-32__20,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_18-49-32__21,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_18-49-32__22,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_18-49-32__23,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_18-49-32__24,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_18-49-32__25,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_18-49-32__26,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_18-49-32__27,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_18-49-32__28,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_18-49-32__29,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_18-49-32__3,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_18-49-32__30,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_18-49-32__31,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_18-49-32__32,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_18-49-32__33,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_18-49-32__34,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_18-49-32__35,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_18-49-32__36,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_18-49-32__37,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_18-49-32__38,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_18-49-32__39,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_18-49-32__4,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_18-49-32__40,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_18-49-32__41,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_18-49-32__42,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_18-49-32__43,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_18-49-32__44,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_18-49-32__45,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_18-49-32__46,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_18-49-32__47,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_18-49-32__5,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_18-49-32__6,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_18-49-32__7,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_18-49-32__8,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_18-49-32__9,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_19-33-19__0,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_19-33-19__1,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_19-33-19__10,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_19-33-19__11,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_19-33-19__12,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_19-33-19__13,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_19-33-19__14,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_19-33-19__15,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_19-33-19__16,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_19-33-19__17,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_19-33-19__18,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_19-33-19__19,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_19-33-19__2,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_19-33-19__20,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_19-33-19__21,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_19-33-19__22,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_19-33-19__23,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_19-33-19__24,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_19-33-19__25,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_19-33-19__26,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_19-33-19__27,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_19-33-19__28,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_19-33-19__29,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_19-33-19__3,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_19-33-19__30,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_19-33-19__31,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_19-33-19__32,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_19-33-19__33,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_19-33-19__34,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_19-33-19__35,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_19-33-19__36,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_19-33-19__37,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_19-33-19__38,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_19-33-19__39,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_19-33-19__4,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_19-33-19__40,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_19-33-19__41,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_19-33-19__42,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_19-33-19__43,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_19-33-19__44,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_19-33-19__45,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_19-33-19__46,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_19-33-19__47,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_19-33-19__5,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_19-33-19__6,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_19-33-19__7,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_19-33-19__8,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_19-33-19__9,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_20-07-56__0,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_20-07-56__1,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_20-07-56__10,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_20-07-56__11,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_20-07-56__12,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_20-07-56__13,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_20-07-56__14,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_20-07-56__15,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_20-07-56__16,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_20-07-56__17,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_20-07-56__18,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_20-07-56__19,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_20-07-56__2,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_20-07-56__20,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_20-07-56__21,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_20-07-56__22,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_20-07-56__23,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_20-07-56__24,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_20-07-56__25,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_20-07-56__26,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_20-07-56__27,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_20-07-56__28,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_20-07-56__29,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_20-07-56__3,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_20-07-56__30,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_20-07-56__31,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_20-07-56__32,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_20-07-56__33,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_20-07-56__34,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_20-07-56__35,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/erdos-renyi/wR_L/true_5/2026-01-22_20-07-56__36,train
